,Path,Arousal,Valence,Transcript
3315,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/hello3.sph,Low,Positive,hello
3316,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/help1.sph,Low,Positive,help
3317,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/help2.sph,Low,Positive,help
3318,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/help3.sph,Low,Positive,help
3319,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/histog1.sph,Low,Positive,histog
3320,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/histog2.sph,Low,Positive,histog
3321,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/histog3.sph,Low,Positive,histog
3322,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/hot1.sph,Low,Positive,hot
3323,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/hot2.sph,Low,Positive,hot
3324,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/mark1.sph,Low,Positive,mark
3325,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/mark2.sph,Low,Positive,mark
3326,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/nav1.sph,Low,Positive,nav
3327,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/nav2.sph,Low,Positive,nav
3328,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/nav3.sph,Low,Positive,nav
3329,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/no1.sph,Low,Positive,no
3330,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/no2.sph,Low,Positive,no
3331,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/no3.sph,Low,Positive,no
3332,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/oh1.sph,Low,Positive,oh
3333,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/oh2.sph,Low,Positive,oh
3334,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/oh3.sph,Low,Positive,oh
3335,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/on1.sph,Low,Positive,on
3336,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/on2.sph,Low,Positive,on
3337,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/on3.sph,Low,Positive,on
3338,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/on4.sph,Low,Positive,on
3339,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/on5.sph,Low,Positive,on
3340,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/out1.sph,Low,Positive,out
3341,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/out2.sph,Low,Positive,out
3342,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/out3.sph,Low,Positive,out
3343,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/point1.sph,Low,Positive,point
3344,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/point2.sph,Low,Positive,point
3345,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/point3.sph,Low,Positive,point
3346,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/six1.sph,Low,Positive,six
3347,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/six2.sph,Low,Positive,six
3348,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/south1.sph,Low,Positive,south
3349,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/south2.sph,Low,Positive,south
3350,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/south3.sph,Low,Positive,south
3351,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/stand1.sph,Low,Positive,stand
3352,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/stand2.sph,Low,Positive,stand
3353,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/stand3.sph,Low,Positive,stand
3354,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/steer1.sph,Low,Positive,steer
3355,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/steer2.sph,Low,Positive,steer
3356,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/strafe1.sph,Low,Positive,strafe
3357,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/strafe2.sph,Low,Positive,strafe
3358,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/strafe3.sph,Low,Positive,strafe
3359,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/ten1.sph,Low,Positive,ten
3360,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/ten2.sph,Low,Positive,ten
3361,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/ten3.sph,Low,Positive,ten
3362,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/thirty1.sph,Low,Positive,thirty
3363,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/thirty2.sph,Low,Positive,thirty
3364,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/thirty3.sph,Low,Positive,thirty
3365,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/three1.sph,Low,Positive,three
3366,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/three2.sph,Low,Positive,three
3367,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/three3.sph,Low,Positive,three
3368,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/white1.sph,Low,Positive,white
3369,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/white2.sph,Low,Positive,white
3370,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/white3.sph,Low,Positive,white
3371,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/wide1.sph,Low,Positive,wide
3372,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/wide2.sph,Low,Positive,wide
3373,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/wide3.sph,Low,Positive,wide
3374,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/zero1.sph,Low,Positive,zero
3375,/project/graziul/data/corpora/susas/speech/actual/roller/m3/neutral/zero2.sph,Low,Positive,zero
3376,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/down1.sph,High,Negative,down
3377,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/five1.sph,High,Negative,five
3378,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/five2.sph,High,Negative,five
3379,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/powerdi1.sph,High,Negative,powerdi
3380,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/shootth1.sph,High,Negative,shootth
3381,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/turnout1.sph,High,Negative,turnout
3382,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scre_oov_all/turnout2.sph,High,Negative,turnout
3383,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/fifty1.sph,High,Negative,fifty
3384,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/fix1.sph,High,Negative,fix
3385,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/freeze1.sph,High,Negative,freeze
3386,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/gain1.sph,High,Negative,gain
3387,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/go1.sph,High,Negative,go
3388,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/go2.sph,High,Negative,go
3389,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/hello1.sph,High,Negative,hello
3390,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/hello2.sph,High,Negative,hello
3391,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/help1.sph,High,Negative,help
3392,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/help2.sph,High,Negative,help
3393,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/histog1.sph,High,Negative,histog
3394,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/histog2.sph,High,Negative,histog
3395,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/histog3.sph,High,Negative,histog
3396,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/hot1.sph,High,Negative,hot
3397,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/hot2.sph,High,Negative,hot
3398,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/hot3.sph,High,Negative,hot
3399,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/mark1.sph,High,Negative,mark
3400,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/mark2.sph,High,Negative,mark
3401,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/mark3.sph,High,Negative,mark
3402,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/nav1.sph,High,Negative,nav
3403,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/nav2.sph,High,Negative,nav
3404,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/nav3.sph,High,Negative,nav
3405,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/nav4.sph,High,Negative,nav
3406,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/no1.sph,High,Negative,no
3407,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/no2.sph,High,Negative,no
3408,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/no3.sph,High,Negative,no
3409,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/no4.sph,High,Negative,no
3410,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/oh1.sph,High,Negative,oh
3411,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/oh2.sph,High,Negative,oh
3412,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/oh3.sph,High,Negative,oh
3413,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/oh4.sph,High,Negative,oh
3414,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/out1.sph,High,Negative,out
3415,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/out2.sph,High,Negative,out
3416,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/out3.sph,High,Negative,out
3417,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/point1.sph,High,Negative,point
3418,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/six1.sph,High,Negative,six
3419,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/six2.sph,High,Negative,six
3420,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/south1.sph,High,Negative,south
3421,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/south2.sph,High,Negative,south
3422,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/stand1.sph,High,Negative,stand
3423,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/stand2.sph,High,Negative,stand
3424,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/steer1.sph,High,Negative,steer
3425,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/steer2.sph,High,Negative,steer
3426,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/strafe1.sph,High,Negative,strafe
3427,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/ten1.sph,High,Negative,ten
3428,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/thirty1.sph,High,Negative,thirty
3429,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/thirty2.sph,High,Negative,thirty
3430,/project/graziul/data/corpora/susas/speech/actual/roller/m3/scream/zero1.sph,High,Negative,zero
3431,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break1.sph,High,Negative,break
3432,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break2.sph,High,Negative,break
3433,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break3.sph,High,Negative,break
3434,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break4.sph,High,Negative,break
3435,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break5.sph,High,Negative,break
3436,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/break6.sph,High,Negative,break
3437,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change1.sph,High,Negative,change
3438,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change2.sph,High,Negative,change
3439,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change3.sph,High,Negative,change
3440,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change4.sph,High,Negative,change
3441,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change5.sph,High,Negative,change
3442,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/change6.sph,High,Negative,change
3443,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree1.sph,High,Negative,degree
3444,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree2.sph,High,Negative,degree
3445,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree3.sph,High,Negative,degree
3446,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree4.sph,High,Negative,degree
3447,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree5.sph,High,Negative,degree
3448,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/degree6.sph,High,Negative,degree
3449,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin1.sph,High,Negative,destin
3450,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin2.sph,High,Negative,destin
3451,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin3.sph,High,Negative,destin
3452,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin4.sph,High,Negative,destin
3453,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin5.sph,High,Negative,destin
3454,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/destin6.sph,High,Negative,destin
3455,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east1.sph,High,Negative,east
3456,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east10.sph,High,Negative,east1
3457,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east11.sph,High,Negative,east1
3458,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east12.sph,High,Negative,east1
3459,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east2.sph,High,Negative,east
3460,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east3.sph,High,Negative,east
3461,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east4.sph,High,Negative,east
3462,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east5.sph,High,Negative,east
3463,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east6.sph,High,Negative,east
3464,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east7.sph,High,Negative,east
3465,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east8.sph,High,Negative,east
3466,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/east9.sph,High,Negative,east
3467,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eight1.sph,High,Negative,eight
3468,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eight2.sph,High,Negative,eight
3469,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eight3.sph,High,Negative,eight
3470,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty1.sph,High,Negative,eighty
3471,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty2.sph,High,Negative,eighty
3472,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty3.sph,High,Negative,eighty
3473,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty4.sph,High,Negative,eighty
3474,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty5.sph,High,Negative,eighty
3475,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/eighty6.sph,High,Negative,eighty
3476,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/enter1.sph,High,Negative,enter
3477,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/enter2.sph,High,Negative,enter
3478,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/enter3.sph,High,Negative,enter
3479,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty1.sph,High,Negative,fifty
3480,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty2.sph,High,Negative,fifty
3481,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty3.sph,High,Negative,fifty
3482,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty4.sph,High,Negative,fifty
3483,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty5.sph,High,Negative,fifty
3484,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fifty6.sph,High,Negative,fifty
3485,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix1.sph,High,Negative,fix
3486,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix2.sph,High,Negative,fix
3487,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix3.sph,High,Negative,fix
3488,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix4.sph,High,Negative,fix
3489,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix5.sph,High,Negative,fix
3490,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/fix6.sph,High,Negative,fix
3491,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze1.sph,High,Negative,freeze
3492,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze2.sph,High,Negative,freeze
3493,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze3.sph,High,Negative,freeze
3494,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze4.sph,High,Negative,freeze
3495,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze5.sph,High,Negative,freeze
3496,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/freeze6.sph,High,Negative,freeze
3497,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain1.sph,High,Negative,gain
3498,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain2.sph,High,Negative,gain
3499,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain3.sph,High,Negative,gain
3500,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain4.sph,High,Negative,gain
3501,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain5.sph,High,Negative,gain
3502,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/gain6.sph,High,Negative,gain
3503,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go1.sph,High,Negative,go
3504,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go2.sph,High,Negative,go
3505,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go3.sph,High,Negative,go
3506,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go4.sph,High,Negative,go
3507,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go5.sph,High,Negative,go
3508,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go6.sph,High,Negative,go
3509,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go7.sph,High,Negative,go
3510,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go8.sph,High,Negative,go
3511,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/go9.sph,High,Negative,go
3512,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello1.sph,High,Negative,hello
3513,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello2.sph,High,Negative,hello
3514,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello3.sph,High,Negative,hello
3515,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello4.sph,High,Negative,hello
3516,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello5.sph,High,Negative,hello
3517,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello6.sph,High,Negative,hello
3518,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello7.sph,High,Negative,hello
3519,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello8.sph,High,Negative,hello
3520,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hello9.sph,High,Negative,hello
3521,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help1.sph,High,Negative,help
3522,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help2.sph,High,Negative,help
3523,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help3.sph,High,Negative,help
3524,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help4.sph,High,Negative,help
3525,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help5.sph,High,Negative,help
3526,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/help6.sph,High,Negative,help
3527,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog1.sph,High,Negative,histog
3528,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog2.sph,High,Negative,histog
3529,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog3.sph,High,Negative,histog
3530,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog4.sph,High,Negative,histog
3531,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog5.sph,High,Negative,histog
3532,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/histog6.sph,High,Negative,histog
3533,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hot1.sph,High,Negative,hot
3534,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hot2.sph,High,Negative,hot
3535,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/hot3.sph,High,Negative,hot
3536,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/mark1.sph,High,Negative,mark
3537,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/mark2.sph,High,Negative,mark
3538,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/mark3.sph,High,Negative,mark
3539,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav1.sph,High,Negative,nav
3540,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav2.sph,High,Negative,nav
3541,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav3.sph,High,Negative,nav
3542,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav4.sph,High,Negative,nav
3543,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav5.sph,High,Negative,nav
3544,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/nav6.sph,High,Negative,nav
3545,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no1.sph,High,Negative,no
3546,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no2.sph,High,Negative,no
3547,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no3.sph,High,Negative,no
3548,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no4.sph,High,Negative,no
3549,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no5.sph,High,Negative,no
3550,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/no6.sph,High,Negative,no
3551,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh1.sph,High,Negative,oh
3552,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh2.sph,High,Negative,oh
3553,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh3.sph,High,Negative,oh
3554,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh4.sph,High,Negative,oh
3555,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh5.sph,High,Negative,oh
3556,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/oh6.sph,High,Negative,oh
3557,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/on1.sph,High,Negative,on
3558,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/on2.sph,High,Negative,on
3559,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/on3.sph,High,Negative,on
3560,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/out1.sph,High,Negative,out
3561,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/out2.sph,High,Negative,out
3562,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/out3.sph,High,Negative,out
3563,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point1.sph,High,Negative,point
3564,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point2.sph,High,Negative,point
3565,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point3.sph,High,Negative,point
3566,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point4.sph,High,Negative,point
3567,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point5.sph,High,Negative,point
3568,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/point6.sph,High,Negative,point
3569,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six1.sph,High,Negative,six
3570,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six2.sph,High,Negative,six
3571,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six3.sph,High,Negative,six
3572,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six4.sph,High,Negative,six
3573,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six5.sph,High,Negative,six
3574,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/six6.sph,High,Negative,six
3575,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/south1.sph,High,Negative,south
3576,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/south2.sph,High,Negative,south
3577,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/south3.sph,High,Negative,south
3578,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/stand1.sph,High,Negative,stand
3579,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/stand2.sph,High,Negative,stand
3580,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/stand3.sph,High,Negative,stand
3581,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/steer1.sph,High,Negative,steer
3582,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/steer2.sph,High,Negative,steer
3583,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/steer3.sph,High,Negative,steer
3584,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/strafe1.sph,High,Negative,strafe
3585,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/strafe2.sph,High,Negative,strafe
3586,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/strafe3.sph,High,Negative,strafe
3587,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten1.sph,High,Negative,ten
3588,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten2.sph,High,Negative,ten
3589,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten3.sph,High,Negative,ten
3590,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten4.sph,High,Negative,ten
3591,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten5.sph,High,Negative,ten
3592,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/ten6.sph,High,Negative,ten
3593,/project/graziul/data/corpora/susas/speech/actual/roller/m4/hist/thirty1.sph,High,Negative,thirty
